Áreas,Comarcas,Defensorias,Datas de Cadastro,Processos,Ações,Defensores
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:57:01.103522-03:00,0802314-90.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 12:58:55.502027-03:00,0802313-08.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ANA PAULA ALVES ALCURE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:00:20.850121-03:00,0805120-98.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:05:11.362472-03:00,0802315-75.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),RAMON LISBOA MESQUITA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:07:09.252113-03:00,0802316-60.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:16:01.829654-03:00,0802317-45.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JAIL JOSE ALVES SILVA JUNIOR
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:19:32.556921-03:00,0802318-30.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAMON LISBOA MESQUITA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:22:52.144152-03:00,0802321-82.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:29:34.802999-03:00,0802323-52.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),PAULA ROBERTA LOPES NOGUEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:31:21.258744-03:00,0802324-37.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:35:15.661780-03:00,0802331-29.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:35:24.916511-03:00,0802326-07.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),RAMON LISBOA MESQUITA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:35:43.097190-03:00,0802329-59.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),DEMITRIUS BRUNO FARIAS VALENTE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:38:17.304628-03:00,0802328-74.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),DEMITRIUS BRUNO FARIAS VALENTE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:42:12.130498-03:00,0802330-44.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA PAULA ALVES ALCURE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:47:32.527782-03:00,0802335-66.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA CRISTINA OLIVEIRA DE MELLO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:57:48.503631-03:00,0802336-51.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 13:58:12.540000-03:00,0802337-36.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:05:54.585881-03:00,0802338-21.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),ANA PAULA ALVES ALCURE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:26:12.260016-03:00,0805432-74.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:35:36.917098-03:00,0802345-13.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANA PAULA ALVES ALCURE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:36:35.690797-03:00,0802342-58.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:37:10.646826-03:00,0802343-43.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:42:34.369729-03:00,0802351-20.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:51:42.652279-03:00,0802347-80.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 14:51:49.338531-03:00,0802346-95.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 15:01:49.742722-03:00,0802348-65.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 15:03:17.074222-03:00,0802349-50.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 15:19:25.996437-03:00,0802350-35.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),NATHALIA CAROLINA PELOSI CAMARA JAIMOVICH
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 19:23:36.636772-03:00,0802365-04.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-01-31 21:10:24.966524-03:00,0802412-75.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-01 11:54:36.517279-03:00,0802689-91.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-01 12:38:45.006637-03:00,0802370-26.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-01 13:26:14.662909-03:00,0802371-11.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),RAQUEL MELINA RÊGO SOUSA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-02 09:24:21.739631-03:00,0802517-52.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA CHRISTINA DE OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-04 13:42:45.437643-03:00,0802652-64.2026.8.14.0006,AÇÃO DE ALIMENTOS DE INFÂNCIA E JUVENTUDE (1389),MARIÁ MAYNART SIQUEIRA SOBRAL DE CARVALHO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-06 11:49:27.363748-03:00,0803222-50.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-27 09:04:37.513922-03:00,0805544-43.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:16:16.287907-03:00,0804750-22.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:30:10.913055-03:00,0804607-33.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:38:23.396789-03:00,0804673-13.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:38:28.521064-03:00,0804899-18.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:48:07.552863-03:00,0804609-03.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:57:55.133026-03:00,0805551-35.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 09:58:04.749337-03:00,0804794-41.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 10:15:38.359958-03:00,0805550-50.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 10:15:48.156369-03:00,0804621-17.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),BIANCA DUARTE BRANCO CARIBE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 10:37:09.121338-03:00,0804614-25.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 10:53:48.706030-03:00,0804646-30.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 10:55:23.331190-03:00,0804708-70.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:01:47.798564-03:00,0804640-23.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),BIANCA DUARTE BRANCO CARIBE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:08:24.631296-03:00,0804665-36.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:10:45.233265-03:00,0800926-49.2026.8.14.0008,DIVÓRCIO LITIGIOSO (12541),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:17:00.639068-03:00,0804606-48.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:20:10.468922-03:00,0804711-25.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:26:30.823382-03:00,0804671-43.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:27:02.835395-03:00,0805552-20.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:32:37.612746-03:00,0805570-41.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:36:32.085203-03:00,0804615-10.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:48:44.446184-03:00,0804712-10.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 11:56:24.096559-03:00,0804645-45.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:03:44.434667-03:00,0804713-92.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:20:37.986864-03:00,0804709-55.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:21:58.306509-03:00,0804618-62.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:26:50.949728-03:00,0804894-93.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:28:12.966491-03:00,0805564-34.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:29:24.524680-03:00,0804649-82.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:30:33.545760-03:00,0804644-60.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:39:37.253277-03:00,0804555-37.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:44:46.354660-03:00,0804634-16.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-02-28 12:55:13.361845-03:00,0804624-69.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),CAMILLA FACIOLA PESSOA LOBO LOPES
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 08:12:10.469733-03:00,0804639-38.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 08:23:10.337754-03:00,0804641-08.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 08:28:38.289336-03:00,0804602-11.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 08:41:02.836152-03:00,0804605-63.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 08:54:21.496478-03:00,0804610-85.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 09:01:57.690347-03:00,0804613-40.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ANAMELIA SILVA FERREIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 09:14:33.346821-03:00,0804619-47.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 09:23:45.980261-03:00,0804625-54.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JOSÉ ANIJAR FRAGOSO REI
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 09:40:04.047533-03:00,0804635-98.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),JOSÉ ANIJAR FRAGOSO REI
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 09:50:20.654413-03:00,0804636-83.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 09:51:14.007710-03:00,0804637-68.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),JOSÉ ANIJAR FRAGOSO REI
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 10:19:16.859430-03:00,0804653-22.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JOSÉ ANIJAR FRAGOSO REI
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 10:23:34.264028-03:00,0804655-89.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JOSÉ ANIJAR FRAGOSO REI
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 10:27:56.387740-03:00,0804656-74.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),JOSÉ ANIJAR FRAGOSO REI
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 10:58:12.462249-03:00,0804658-44.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),BIANCA DUARTE BRANCO CARIBE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 11:08:53.449549-03:00,0804662-81.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),BIANCA DUARTE BRANCO CARIBE
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-02 11:15:21.464524-03:00,0805130-45.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-03 11:40:37.155575-03:00,0805315-83.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),LARISSE CAMPELO MESSIAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-03 11:43:39.011130-03:00,0804931-23.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),LARISSE CAMPELO MESSIAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-05 10:18:20.260427-03:00,0805119-16.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),LARISSE CAMPELO MESSIAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-05 18:25:06.246259-03:00,0805314-98.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),LARISSE CAMPELO MESSIAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-05 18:59:21.534511-03:00,0805124-38.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),LARISSE CAMPELO MESSIAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-06 11:35:52.447435-03:00,0805316-68.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),LARISSE CAMPELO MESSIAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-26 11:33:42.534410-03:00,0808519-38.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-03-31 10:09:31.152602-03:00,0807460-15.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-15 13:17:14.806492-03:00,0808666-64.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),MAYANA BARROS JORGE JOAO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-16 13:02:52.579818-03:00,0808701-24.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-17 08:36:42.430424-03:00,0809428-80.2026.8.14.0006,INTERDIÇÃO/CURATELA (58),JAIRO MAIA JUNIOR
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 09:19:20.952729-03:00,0809427-95.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 09:19:25.721762-03:00,0809808-06.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),LIANE BENCHIMOL DE MATOS ALBANO
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 09:47:52.317961-03:00,0809431-35.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),URSULA DINI MASCARENHAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 09:51:47.115879-03:00,0809436-57.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 09:56:13.641695-03:00,0809464-25.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ISABELE CASTRO DA SILVA LIMA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:12:36.718782-03:00,0809434-87.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),URSULA DINI MASCARENHAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:14:25.119764-03:00,0809435-72.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),JULIANA ANDREA OLIVEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:29:15.227357-03:00,0809812-43.2026.8.14.0006,CUMPRIMENTO PROVISÓRIO DE DECISÃO (10980),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:40:06.331352-03:00,0809445-19.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),CLIVIA RENATA LOUREIRO CROELHAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:40:06.899913-03:00,0809440-94.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),URSULA DINI MASCARENHAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:44:13.298812-03:00,0809441-79.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),CLIVIA RENATA LOUREIRO CROELHAS
CÍVEL,ANANINDEUA,COORDENAÇÃO ANANINDEUA CIVEL,2026-04-25 10:52:39.588031-03:00,0809443-49.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),CLIVIA RENATA LOUREIRO CROELHAS
